label	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99	feature100
4	12.720373	0	0	6.2884374	0	4.897735	9.29127	0	0	0.42672497	1.5775762	0	5.5730267	0	0	0	0	0	0	16.243177	2.34842	7.5242243	9.19065	0	4.6081996	5.327238	0	0	11.273024	15.114233	0	1.9825964	3.58657	0	2.3295078	15.575651	11.488834	0	0.19603296	9.487772	5.913171	0	0	0	0	0	0	0.38275433	0	0	0	0	0	0	0	0	3.5522766	0.7338046	3.9536562	9.978187	0	0	8.983863	4.261384	4.347658	0	6.540382	5.810518	0	15.162064	1.9386916	3.5163434	0	0	0	0	0	10.731635	0	0	13.64789	0	3.0769198	8.096501	2.0207994	3.78173	0	0	0	0	0	0	0	2.1848426	0	8.353727	0	0.47454512	0	11.157492
4	5.632749	0	0	2.1760912	0	1.3120875	3.9921188	0	0	0.23919824	0.95657945	0	1.586471	0	0	0	0	0	0	6.509344	0.6294321	2.4348986	3.309556	0	1.6025968	2.312327	0	0	4.3568206	6.5659103	0	0.3852443	2.1225514	0	0.9850061	5.5750823	4.0231214	0	0	2.899903	1.5967329	0	0.8234211	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6320063	0.4327075	2.035325	4.8764367	0	0	3.3730178	0.63437474	1.2727456	0	2.6980145	2.0111969	0	5.469362	1.2877719	1.0964592	0	0	0	0	0	4.6219964	0	0	4.823996	0	1.1310725	2.8100843	1.409476	0.54710364	0.08058515	0	0	0	0	0	0	1.161739	0	3.2799242	0	0	0	3.25628
4	5.745251	0	0	3.7048047	0	2.2117476	6.1380463	0	0	0	1.0586661	0	1.7502079	0	0	0	0	0	0	8.222346	1.5581024	4.668319	3.4503787	0	2.0256271	2.255888	0	0	4.6618376	8.1673155	0	0.2880811	1.2464309	0	0.9827143	7.393495	7.133984	0	0.38406488	5.1172824	2.6764612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4277638	0.57199687	1.4885671	6.0871534	0	0	4.897652	2.746128	1.4136739	0	3.6782267	2.7429638	0	7.0899916	1.6152079	1.4099003	0	0.2648191	0	0	0	6.152374	0	0.27992317	8.160938	0	0	6.3780017	2.7143233	1.6913722	0.35743695	0	0	0	0	0	0	0	0	4.924146	0	0	0	4.700711
4	7.64928	0	0	4.152733	0	1.9001268	6.775151	0	0	0.7255536	2.0845833	0	2.7028255	0	0	0	0	0	0	10.31536	0.6400916	4.67143	4.718764	0	2.1988623	4.1958194	0	0	7.1896653	9.563719	0	0.5925933	2.7098172	0	0.7485318	9.927982	6.8555574	0	1.0001931	5.9321084	2.5276895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4279232	0.7639584	1.7650223	6.476177	0	0	5.2535176	3.1622267	3.1291597	0	4.700978	3.9669707	0	9.634616	0.28214386	1.5585039	0	0	0	0	0	7.9064803	0	0	8.541914	0	1.781164	6.5697536	1.6756195	2.3567069	0.3668471	0	0	0	0	0	0	0.15835893	0	6.8397274	0	1.1954824	0	6.873852
4	5.9629126	0	0	2.5243032	0	2.9157295	1.7604939	0	0	0	0	1.457754	3.0620818	0	0	0	0	0	0.3344182	4.824018	2.6716757	0.85408455	4.953043	0	2.6911	0.10521731	0	0	2.057261	6.9096994	0	1.5314155	0.2046453	0	3.08122	3.7734523	4.9960794	0	0	1.6484194	2.5538216	0	2.928223	0	0	0	0	0.068060994	2.637887	0	0	0	0	0	0	2.2826772	5.9902945	0.39996523	4.3868685	5.715206	0	0	4.146648	0	0	0	1.1224914	0	0	3.603377	4.444818	2.960615	0	0	0	0	0	1.8714893	0	2.3815112	4.5045257	0	0	0	1.39289	0	0	0	0	0	1.8489054	0	0.6892935	4.7500567	0	0	0	0	0	1.093512
4	8.3552685	0	0	4.435077	0	2.0193176	7.4733567	0	0	0.7879341	2.3130367	0	2.722879	0	0	0	0	0	0	11.233507	0.90264785	4.656939	5.0557733	0	2.115377	4.3375297	0	0	7.6425614	10.462117	0	0.334273	2.976568	0	1.0869336	10.728418	7.5456257	0	0.8596829	6.315986	2.5412424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5765512	1.0215248	1.807245	7.210261	0	0	5.8128147	3.2548962	3.544863	0	5.19655	4.111007	0	10.253856	0.6039025	1.7310909	0	0.113135815	0	0	0	8.698114	0	0	9.100176	0	1.8894603	7.027528	1.9417783	2.4758573	0.59177965	0	0	0	0	0	0	0.10486659	0	7.5560355	0	1.0481881	0	6.9606986
4	4.685591	0	0	2.234046	0	3.2209249	3.6424909	0	0	0	0.085795425	0	2.2145455	0	0	0	0	0	0	6.562534	2.5626788	3.1961985	4.1385374	0	2.0887938	0.4682622	0	0	3.4901776	5.663306	0	0.53200144	0.67556185	0	1.9065672	5.81753	5.6515374	0	0	4.319092	3.5714574	0	0.47008717	0	0	0	0	0.55368704	0	0	0	0	0	0	0	0	1.1164762	0.39365837	1.2851306	4.1434827	0	0	4.283635	1.8447423	1.643927	0	2.255614	1.595743	0	5.0423307	2.5423226	2.0040152	0	0	0	0	0	3.3937206	0	0.43624014	5.808128	0	0.70117885	2.7445428	1.0765858	1.8955475	0.04592655	0	0	0	0	0	0	0.93598795	0	1.9655342	0	0	0	3.5380168
4	4.8953013	0	0	2.1487088	0	1.4881577	3.0289567	0	0	0.31307417	0.46742958	0	2.075857	0	0	0	0	0	0	5.7016897	0.9623548	1.5979606	3.569948	0	1.4843367	1.8637638	0	0	3.7331004	5.5316706	0	0.5373071	1.494039	0	1.2911328	5.31882	3.6610386	0	0	2.8628922	1.6122309	0	0.5950286	0	0	0	0	0.23930995	0.24316904	0	0	0	0	0	0	0	1.9654843	0.5919932	1.7317168	3.9784808	0	0	3.1781597	0.5812803	1.7060575	0	2.2716103	1.5657051	0	4.900342	1.2273281	1.5583527	0	0	0	0	0	3.7549362	0	0	4.1418524	0	1.3383776	1.9034097	0.4974836	0.86674315	0	0	0	0	0	0	0	1.5809964	0	2.639907	0	0	0	3.084324
4	7.428938	0	0	3.2483292	0	2.3694253	5.3701754	0	0	0	0.5719715	0	2.3195837	0	0	0	0	0	0	8.619752	1.5165719	3.5826542	4.6187267	0	2.3971586	2.458023	0	0	5.355098	9.058413	0	0.68158346	2.137289	0	1.7057723	7.38616	6.3785696	0	0	4.1385903	2.6662428	0	1.160398	0	0	0	0	0	0	0	0	0	0	0	0	0.22342914	2.812962	0.53010136	2.9427295	6.786431	0	0	4.9938865	0.9108944	1.2162701	0	3.467945	2.4640296	0	7.2462864	2.40058	1.8124892	0	0	0	0	0	5.8677826	0	0	7.18675	0	0.8805808	4.008316	2.2805977	0.7404939	0	0	0	0	0	0	0	1.685155	0	3.9533162	0	0	0	4.2437277
4	11.726276	0	0	7.0437927	0	3.8651404	12.21465	0	0	0	3.0777686	0	3.4632893	0	0	0	0	0	0	16.85925	2.2358434	8.81089	6.857008	0	3.4310791	5.436248	0	0	10.639671	15.949697	0	0.34575033	3.3946824	0	1.5604266	15.74535	13.2732315	0	1.4514664	10.293825	4.805362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8039107	1.229066	2.320908	11.215786	0	0	9.3694935	6.035302	4.2152834	0	7.808311	6.214211	0	15.184568	1.6904157	2.39512	0	1.0783826	0.2160652	0	0	12.993115	0	0	15.509523	0	1.1675183	12.607937	4.46357	4.0194387	1.1423811	0	0	0	0	0	0	0	0	11.254113	0	1.2393035	0	10.401609
4	4.14426	0	0	2.8631551	0	2.119308	5.258897	0	0	0	1.2231079	0	1.2349789	0	0	0	0	0	0	6.873398	1.5462313	4.4129057	2.645097	0	1.6260637	1.519753	0	0	3.7459	6.1255317	0	0.03859396	0.8604297	0	0.66531813	6.1685386	6.0686283	0	0.31165874	4.784938	2.6744695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041434787	0.4175817	0.49285296	4.531111	0	0	4.053052	3.1295388	1.5084926	0	3.0433826	2.3929658	0	5.7089434	1.2439953	1.0350274	0.30445284	1.0166408	0.5546322	0	0	4.964222	0	0.05436846	6.941804	0	0	5.7617483	2.1916125	2.0488925	0.8237208	0	0	0	0	0	0	0	0	4.0958867	0	0.5572351	0	4.132202
4	5.59348	0	0.1793092	3.175581	0	2.2469969	4.8007445	0	0	0	0.6889641	0	1.3466573	0	0	0	0	0	0	6.580558	1.8021729	3.6736534	3.0401564	0	1.5603908	2.1734712	0	0	3.4860866	7.5509224	0	0	1.4537485	0	1.1261641	5.2736635	6.129527	0	0	3.3944879	1.9907482	0	0.6619466	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6520618	0.8038733	1.4673575	6.603222	0	0	3.9488156	0.8124027	0.7514914	0	2.759396	1.7002625	0	5.683641	2.1061404	0.87745297	0	0	0	0	0	4.5208216	0	1.0677981	7.062192	0	0	4.7066693	2.5993035	0.35181916	0.18601006	0	0	0	0	0	0	0.29109856	0	3.1711178	0	0	0	2.756429
4	6.3180327	0	0	3.3670092	0	1.8176535	5.2594423	0	0	0.15081501	1.0758033	0	2.2197404	0	0	0	0	0	0	8.080506	1.0984383	3.3342707	4.0243645	0	1.8732892	2.765949	0	0	5.1512384	7.9682155	0	0.45742667	1.8637333	0	1.1860569	7.507798	5.8751206	0	0.14880353	4.442296	2.122791	0	0.11777819	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0004683	0.72354615	1.8826264	5.742683	0	0	4.501773	1.8099375	2.0252202	0	3.5524738	2.6229103	0	7.1563187	1.242896	1.6115571	0	0	0	0	0	5.959644	0	0	6.829808	0	1.0316541	4.685119	1.656669	1.4146203	0.021898352	0	0	0	0	0	0	0.7653297	0	4.738249	0	0	0	4.6307364
4	4.8996167	0	0	3.1656718	0	1.8598057	5.1907253	0	0	0	0.87104696	0	1.5162036	0	0	0	0	0	0	6.9662633	1.3330672	3.9252918	2.9623778	0	1.7555723	1.9223294	0	0	3.902774	6.9589868	0	0.2639982	1.05353	0	0.852615	6.2341113	6.031567	0	0.27679843	4.313684	2.2519572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305222	0.5013525	1.323012	5.2378244	0	0	4.1558065	2.246563	1.160468	0	3.100716	2.2780938	0	5.957877	1.4385172	1.23519	0	0.15335011	0	0	0	5.2002144	0	0.28357	6.910719	0	0	5.357829	2.3050373	1.3766911	0.2750797	0	0	0	0	0	0	0	0	4.100336	0	0	0	3.9242458
4	10.512786	0	0	5.3917913	0	4.4073668	8.176508	0	0	0	0.62084633	0	4.037138	0	0	0	0	0	0	13.241796	3.1262016	5.7721267	7.3667107	0	3.5951135	3.1485913	0	0	7.9696608	13.191762	0	1.051054	2.2987573	0	2.8925729	12.078526	10.778746	0	0	7.5170856	4.8261776	0	0.7410022	0	0	0	0	0.07700811	0	0	0	0	0	0	0	0	3.883369	0.9678416	3.5521848	9.51992	0	0	8.11833	2.7490635	2.7426097	0	5.360394	3.8529983	0	11.4337845	3.4931076	3.2603388	0	0	0	0	0	8.751238	0	0.44519383	11.730307	0	1.2726116	6.8390083	2.9404716	2.4033105	0	0	0	0	0	0	0	1.908176	0	6.3398495	0	0	0	7.301104
5	10.023623	0	0	0	0	0	0	4.1283236	0	0	0	0	2.9420526	6.124511	0	0	0	0	0	2.0697908	11.146462	0	6.727766	0	0	0	0	0	2.2994752	8.651054	0	4.3661084	0	0	7.8584433	4.2261767	4.6150455	0	0	3.2005646	3.705448	3.7609432	1.3661766	0	0.79958886	0	4.686257	3.5385838	0	1.1079992	0	0	4.8069005	0	0	0	5.3764305	0	0.055053942	4.1974726	0	6.157328	0	0	3.4617507	0	11.526596	0	1.4716554	6.803319	13.111986	6.6483397	0	0	0	2.3997347	0.51059836	0	0	0	9.027823	0	8.500724	0	0	6.693093	0	7.204621	0	0	4.4929414	0.75735444	0	7.73554	0	0	0	0	1.9238778	3.1269112
5	16.658504	0	0.995879	0	0	0	0	5.6729245	0	0	0	0	0.57653767	11.443925	0	0	0	0	0	0	19.627197	0	2.76814	0	0	0	0	0	0	15.951964	0	3.8241606	0	0	17.142176	0	9.620116	0.099665046	2.2544606	2.353776	0	8.349396	0	0	5.3536043	0	14.280072	5.507509	0	3.0940118	0	0	11.1255455	0.09971678	0	0	6.24057	0	0	10.218894	0	14.569837	0	0	3.6181781	0	20.7104	0	6.9459133	6.5273113	22.414406	3.5235398	0	0	0	11.317777	2.1010947	0	0	0	13.854886	0	10.635714	2.778796	0	8.441132	0	9.912653	0	0	8.679704	0.65217835	0.51498	8.382806	3.288971	0	0	0	0.23104437	0
5	10.916966	0	0	0	0	0	0	0.9896292	0	0	0	0	0.31760365	6.119485	0	0	0	0	0	2.105588	10.546779	0	4.169465	0	0	0	0	0	1.6647325	9.184358	0	1.9125378	0	0	8.980884	1.288009	4.2671447	0	0	0.550837	3.3961377	3.525414	1.2242218	0	0	0	5.215622	3.0687995	0	0.8080504	1.9641441	0	7.1724076	0	0	0	0.70182943	0	0	5.6806293	0	6.319726	0	0	0.92512006	0	10.7644	0	3.2869713	5.384817	13.484521	3.009457	0	0	0	3.4158762	1.7682754	0	0	0	7.6987677	0	7.629364	0	0.514304	5.55648	0	4.971582	0	0	7.089513	2.7143476	0	5.353906	0	0	0	0	1.4341521	0.13291481
5	9.745237	0	1.0834026	0	0	0	0	3.6982222	0	0	0	0	1.4771148	7.7665195	0	0	0	0	0	0	13.343216	0	4.928702	0	0	0	0	0	1.8194077	8.510999	0	3.6785886	0	0	12.237088	2.468149	6.846282	0.5281625	0.2225059	4.3026934	3.3897645	5.8796754	1.0635449	0	2.7777998	0	7.1847672	2.6010408	0	2.4703326	0	0	6.4920077	0	0	0	3.1147518	0	0	4.735878	0	8.620144	0	0	3.1428616	0	12.064267	0	0.8548795	5.949682	14.89538	6.282732	0	0	0	6.62649	1.6112508	0	0	0	9.800134	0	8.648718	0.38011798	0	8.358462	0	6.021246	0	0	3.8911824	1.7318522	0	6.4664273	0	0	0	0	1.7448176	0.3093866
5	10.245333	0	0.08552556	0	0	0	0	0.38066986	0	0	0	0	1.6492765	7.9649134	0	0	0	0	0	0	10.611219	0	4.6324987	0	0	0	0	0	0.66274863	10.10116	0	2.5113785	0	0	11.362349	1.5868183	5.1628385	0	1.9686885	0.25461632	2.5654225	5.7047033	0	0	0.0816028	0	6.5937777	2.7001703	0	0	0.26350364	0	8.4420185	0	0	0	2.570116	0	0	6.8570285	0	7.9490585	0	0	0	0	10.93999	0	3.8655903	7.218822	12.7444515	4.6661315	0	0	0	4.2825136	2.498148	0	0	0	9.574824	0	6.8027844	0.9362551	0	7.276197	0	6.2828255	0	0	4.2680864	3.5056713	3.406787	5.0550656	0	0	0	0	0	0.5111642
5	13.725383	0	1.2317063	0	0	0	0	2.2929695	0	0	0	0	1.75682	9.938872	0	0	0	0	0	0	15.455237	0	5.1575446	0	0	0	0	0	0.107940465	13.068605	0	3.6346684	0	0	16.497253	1.2093109	7.9389057	0	3.4305322	2.1874783	2.7583928	8.42075	0	0	2.310014	0	9.980434	3.840542	0	1.0379831	0.7367848	0	10.038716	0	0	0	3.4796634	0	0	8.629305	0	11.545579	0	0	1.3773692	0	14.896933	0	3.9253805	7.8343954	17.857328	5.3505473	0	0	0	8.046568	3.628132	0	0	0	12.061617	0	9.209678	2.408187	0	9.558192	0	7.974449	0	0	5.351763	2.9933243	3.094979	6.601094	0.3078059	0	0	0	0	0
5	13.45332	0	1.0291461	0	0	0	0	0	0	0	0	0	1.1412686	10.094852	0	0	0	0	0	0	12.737558	0	4.638428	0	0	0	0	0	1.0796859	13.795097	0	2.9415286	0	0	15.6862755	0.4896658	6.9257565	0	5.073245	0	2.7571175	7.7851706	0	0	0	0	9.465715	1.8762045	0	0	0.9021237	0	11.664457	0	0	0.8290252	2.6659245	0	0	10.115946	0	10.657567	0	0	0	0	13.329983	0	5.867712	9.330099	16.110401	5.0141773	0	0	0	5.8707747	3.7369578	0	0	0	12.545178	0	7.787325	3.0668576	0	8.530477	0	6.4774413	0	0	5.5661483	5.2697473	5.559234	5.974277	0.7374253	0	0	0	0	0
5	8.283432	0	0.31509197	0	0	0	0	2.0727162	0	0	0	0	1.4995941	4.266062	0	0	0	0	0	1.6523222	8.247886	0	3.579709	0	0	0	0	0	0	7.5380635	0	1.6053741	0	0	6.694688	1.2984078	3.3494737	0	0	1.1071365	0.62410116	2.657653	0	0	1.5119618	0	4.1723633	3.805213	0	0.74882734	0.36445007	0	3.9868681	0	0	0	3.1129851	0	0	5.3187985	0	5.196205	0	0	2.9808326	0	8.359751	0	3.0671244	3.5751722	9.4046	2.1694705	0	0	0	2.2319233	1.4733475	0	0	0	5.582223	0	4.389143	0	0	3.6304102	0	4.6154766	0	0	3.5065293	0.22393931	0.23014654	3.9129586	0	0	0	0	0.08746399	0
5	7.778362	0	0.31814066	0	0	2.1279001	0	2.4697561	0	0	0	0	2.3972385	6.564648	0	0	0	0	0	0.7811383	11.876845	0	6.1733165	0	0	0	0.8057409	0	2.63116	5.557156	0	2.7769296	0	0	11.078359	3.562252	5.810825	0.41477925	0	4.800031	5.858243	5.9904437	0.47942942	0	1.0799116	0	3.88799	3.4934933	0	2.2596254	0.6379539	0	4.8366103	0	0	0	0.05629982	0	0	2.2807612	0	6.4920125	0.014576159	0	4.187136	1.298408	8.806032	0	0	5.4285073	11.997308	5.8097467	0	0	0	5.3534656	2.2435431	0	0	0	7.6163154	0	8.45785	0	0	9.030769	0	5.257277	0	0.47384667	2.6583414	1.9707187	0	5.172954	0	0	0	0	2.1162393	1.6620184
5	15.059332	0	3.093146	0	0	0	0	4.0694633	0	0	0	0	0.5452932	8.90706	0	0	0	0	0	0	15.806646	0	2.5571425	0	0	0	0	0	0	15.023221	0	2.43699	0	0.7254356	12.94303	0	6.9322658	0	1.6016444	0.24720693	0	5.246801	0	0	5.244445	0	12.515399	5.7155867	0	1.8608458	0	0	8.502133	0	0	0	6.6197805	0	0	11.663595	0	11.541611	0	0	3.9983916	0	17.429565	0	9.422301	5.745042	17.857725	1.9987276	0	0	0	6.4036474	2.1220124	0	0	0	11.780801	0	6.2775207	2.3394818	0	5.2534423	0	7.6397233	0	0	6.4018354	0.111409955	1.048149	6.360984	3.895793	0	0	0	0	0
5	20.013367	0	0.39104646	0	0	0	0	5.871877	0	0	0	0	3.0379045	12.501736	0	0	0	0	0	1.1713061	22.263002	0	8.570624	0	0	0	0	0	0.20726022	18.324728	0	5.741739	0	0	20.343807	3.4635284	10.377454	0	0	4.372985	3.7188332	9.365038	0.18003407	0	4.0807533	0	12.811353	6.9458137	0	2.6709118	0.04529959	0	12.256069	0	0	0	7.39439	0	0	11.039523	0	15.358704	0	0	5.080037	0	22.202837	0	5.0398874	10.247574	25.885462	8.149661	0	0	0	9.613363	3.6615005	0	0	0	15.952995	0	13.892964	0	0	12.303879	0	12.46111	0	0	8.7482195	2.1491556	1.2705913	10.7696	0	0	0	0	0.73405766	0.40756825
5	16.59214	0	1.1307721	0	0	0	0	0	0	0	0	0	0	10.418882	0	0	0	0	0	0	13.330289	0	3.1189039	0	0	0	0	0	0	17.597324	0	2.8173785	0	0.47864836	14.7283945	0	5.2865634	0	4.443474	0	0	6.6757355	0	0	0.6769473	0	12.435846	3.1417627	0	0	1.9572331	0	13.806755	0	0	0	4.3548527	0	0	13.036685	0	12.062847	0	0	0	0	17.35724	0	10.929143	8.836989	18.771338	2.8031368	0	0	0	5.870201	4.1053286	0	0	0	13.052175	0	7.629983	2.934028	1.0754603	6.9468446	0	8.859733	0	0	8.671599	5.02671	5.99905	5.699081	4.0913377	0	0	0	0	0
5	4.2517567	0	2.5111244	0	0	0	0	0	0	0	0	0	0	7.9830856	0	0	0	0	0	0	8.882778	0	1.146134	0	0	0	0	0	0.6858379	4.2824497	0	1.7298658	0	0	10.035849	0	4.393662	1.219131	4.634751	1.1931951	2.512494	6.5494423	0	0	1.1672006	0	7.3467236	0.29007006	0	0.9109546	0	0	7.1802087	0	0	0	0	0	0	2.7814646	0.62184715	6.6004467	0	0	0	1.0777442	8.058559	0	1.8668579	4.7547917	9.475425	4.0556316	0	0	0	7.1200967	2.225306	0	0	0	8.137843	0.15269741	5.397686	3.5928884	0	8.21147	0	4.173009	0	0.08260688	1.2865707	4.2389464	2.2140212	1.8287133	2.7392	0	0	0	0.35971832	0
5	9.850453	0	0.002008349	0	0	0.77289426	0	2.4353528	0	0	0	0	1.8665285	6.359171	0	0	0	0	0	1.3460808	11.6356125	0	6.165331	0	0	0	0	0	3.731574	8.102875	0	3.29932	0	0	10.758264	3.5620503	6.2427745	0	0	3.8432868	4.82996	4.404197	2.3921385	0	0.8238817	0	4.3959126	2.069024	0	1.7556313	0	0	5.669454	0	0	0.3873195	2.4613302	0	0	4.6613073	0	6.7511835	0	0	2.4998648	0	9.861844	0	0	6.413135	13.5518675	6.319813	0	0	0	3.8435326	1.2785802	0	0	0	8.803075	0	8.356103	0	0	7.1378903	0	4.2962265	0	0	4.4291983	2.1492653	0	6.9234605	0	0	0	0	2.0429552	1.0537263
5	13.669994	0	0.18254487	0	0	0	0	2.1265297	0	0	0	0	2.8559682	8.158576	0	0	0	0	0	2.1172574	14.184594	0	6.796132	0	0	0	0	0	0	12.20146	0	2.6296542	0	0	12.799003	2.6469357	6.0936007	0	0	1.6501331	2.8464918	5.854325	0	0	1.138108	0	6.940524	6.1755853	0	0.75181526	1.1922327	0	7.944779	0	0	0	3.483502	0	0	8.376304	0	8.906633	0	0	4.0238214	0	13.461079	0	4.33938	7.458373	15.752125	4.4767857	0	0	0	4.037864	3.070696	0	0	0	10.10073	0	8.129243	0	0	7.9001875	0	7.9277782	0	0	5.5099087	1.9783635	1.5537227	6.3122826	0	0	0	0	0	0.6868224
5	9.539737	0	0.30929327	0	0	0	0	2.5249379	0	0	0	0	0.2583601	6.32532	0	0	0	0	0	0	9.538392	0	1.2407146	0	0	0	0	0	0	10.192103	0	2.5437508	0	0.40181375	9.534337	0	5.679667	0.022964418	2.5835938	0.4411531	0	4.1147685	0.44684374	0	2.6256764	0	7.8396378	1.1249145	0	0.8875652	0	0	6.697614	0.05929473	0	0.5034053	5.4193316	0	0	7.0005283	0	8.358364	0	0	0	0	11.187152	0	4.50098	4.4014673	12.111442	2.6014173	0	0	0	5.5449934	0.66178155	0	0	0	8.496892	0	5.29315	2.6729448	0.1969313	3.542152	0	4.498484	0	0	4.8758516	0.7695849	1.7626842	5.6075788	2.2510386	0	0	0	0	0
5	15.406757	0	2.1410108	0	0	0	0	3.1080747	0	0	0	0	0	9.721032	0	0	0	0	0	0	15.952332	0	0.30165246	0	0	0	0	0	0	15.521825	0	2.2340193	0	0	14.679756	0	8.552893	0	3.7776396	0	0	6.3585653	0.29761094	0	4.419304	0	13.625493	3.243754	0	1.8343215	0.01096946	0	10.334162	0.45601505	0	0	5.2600293	0	0	11.817931	0	12.686347	0	0	0.64721394	0	17.6045	0	9.07641	5.65367	18.995207	0.8855587	0	0	0	8.841262	1.5418513	0	0	0	12.656534	0	7.1471252	4.0580015	0.37497908	4.6638436	0	5.811619	0	0	8.423849	1.0597516	0.92651355	7.0370603	4.1718497	0	0	0	0	0
5	8.838708	0	0	0	0	0.66032094	0	0.028586034	0	0	0	0	2.7196212	8.925107	0	0	0	0	0	0.95146465	12.269877	0	7.1703506	0	0	0	0	0	2.1643782	6.8338513	0	2.19364	0	0	11.5006	3.7339587	4.831365	0	0	2.1766303	6.6474094	6.797751	0	0	0	0	4.4145927	4.738928	0	0.50533664	1.6136218	0	8.204636	0	0	0	0	0	0	3.5631442	0	6.5439477	0	0	2.625222	0	10.117132	0	0.8007711	7.97826	12.787244	6.2172065	0	0	0	4.3108945	3.0399058	0	0	0	9.181161	0	9.010858	0	0	10.878393	0	7.584048	0	0.055153474	3.698331	4.760951	1.5434065	4.385964	0	0	0	0	1.3049363	2.9500377
5	11.87452	0	1.4365131	0	0	0	0	5.5517263	0	0	0	0	0.88506806	8.369765	0	0	0	0	0	0	14.367334	0	4.176262	0	0	0	0	0	1.4381909	11.852607	0	4.9336896	0	0.9644134	12.442063	2.125948	7.7248693	0.3360284	0.45265272	3.8844595	0.82869637	4.8130054	2.5457048	0	4.7550907	0	9.888376	1.4748816	0	2.8759012	0	0	7.430346	0	0	0.6128062	7.886037	0	0	7.0707097	0	10.673085	0	0	2.450247	0	15.512412	0	3.4036908	6.556739	17.530722	7.2623444	0	0	0	6.9718556	0.3574641	0	0	0	11.9876995	0	8.938189	1.3120524	0	7.0230017	0	6.733169	0	0	5.208282	0.8695651	0	8.710868	0.29009613	0	0	0	1.7963417	0
5	16.13835	0	3.9003124	0	0	0	0	7.2962084	0	0	0	0	0	9.986044	0	0	0	0	0	0	18.179773	0	2.084059	0	0	0	0	0	0	16.89802	0	5.494467	0	1.5467726	16.798016	0	9.74999	0.5160333	4.0200057	3.3789065	0	6.7820687	2.107855	0	8.357468	0	15.702303	2.353387	0	3.5148866	0	0	9.529393	1.7855948	0	1.1192771	10.495492	0	0	11.447956	0	15.097349	0	0	2.4886854	0	20.570316	0	7.321717	6.0796394	22.323387	5.481598	0	0	0	10.810374	1.5787019	0	0	0	14.42027	0	9.068669	5.0283227	0	6.7925806	0	8.208073	0	0	6.7230906	0	0.6713522	9.310202	4.980902	0	0	0	0.106488585	0
5	10.786015	0	1.8370773	0	0	0	0	0	0	0	0	0	0.64106286	9.835739	0	0	0	0	0	0	12.266273	0	3.3784776	0	0	0	0	0	0	10.546649	0	1.9989548	0	0	15.393685	0	6.134436	0	6.037748	0	3.2388954	8.9641695	0	0	0.06925432	0	9.160497	2.5682845	0	0	2.5516024	0	10.770761	0	0	0	0	0	0	7.7514915	0	9.738524	0	0	0	0	11.495178	0	4.422718	7.479178	14.196499	3.5185356	0	0	0	7.5439954	4.618458	0	0	0	10.670311	0	7.158979	3.8485954	0	9.513666	0	6.3163958	0	0	4.101408	5.2685223	5.102973	3.3775485	1.8376055	0	0	0	0	0
5	14.545153	0	0.75574636	0	0	0	0	1.6331342	0	0	0	0	1.5450805	11.884441	0	0	0	0	0	0	17.214527	0	5.5654316	0	0	0	0	0	0	13.333642	0	2.992668	0	0	16.513573	0.7516785	6.313651	0	2.2007558	0.6731262	3.5343485	9.480222	0	0	1.2927	0	11.264972	6.7484035	0	0.7263607	2.8885536	0	12.425507	0	0	0	0.8204211	0	0	8.352807	0	11.957622	0	0	2.2551565	0	17.479988	0	6.0470886	8.393851	19.49662	4.6202216	0	0	0	8.797854	4.8578877	0	0	0	12.49286	0	10.544065	1.0078833	0	12.029689	0	11.635021	0	0	6.700163	4.447352	3.5874267	4.996257	1.7717704	0	0	0	0	0.4754952
