label	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48
1	1.2175213	0	0	0.7127881	5.694645	0	6.5697722	0	0	0	3.0926259	0	6.169801	0	0	0	0	11.7540655	0	0	0	0	0	8.410467	0	0	0	9.271815	0	16.157299	0	0	5.7490306	2.4203587	0	0	0	0	13.12735	4.0147805	12.1022835	0	0	1.2766173	0	0	4.6515107	0
1	3.6708798	0	0	0	13.402187	0	6.067675	0	0	0	9.284334	0	12.842836	0	0	0	0	12.272961	0	0	0	0	0	11.115136	0	0	0	12.704544	0	21.269146	0	0	9.99131	0	0	0	0	0	14.010343	0.44181526	15.873731	0	0	9.637857	0	0	9.454093	0
1	2.202296	0	0	0	14.082318	0	7.6066213	0	0	0	3.0669906	0.7036237	11.1957445	0	0	0	0	9.924247	0	0	0	0	0	9.382471	0.05422049	0	0	13.13791	0	18.89275	0	0	8.927404	0	0	0	0	0	10.831982	0	12.9445	0	0	2.5197644	0	0	4.5109873	0
1	0.12986691	0	0	0	3.2802403	0	2.7161956	0	1.7289337	0	0	0	4.6973524	0	0	0	0	3.45931	0	0	0	0	0	5.539286	0	3.6454325	0	4.746256	0	11.300187	0	1.9676661	0	0.5512959	0	0	0	0	9.440387	3.3876374	5.737891	0	0	1.9139198	0	0	0	0
1	3.9791386	0	0	0	10.998268	0	8.437811	0	0	0	7.583097	0	12.614255	0	0	0	0	13.929446	0	0	0	0	0	11.863281	0	3.119432	0	12.962788	0	28.077402	0	1.4239402	5.7472563	0	0	0	0	0	22.08737	5.040534	19.132841	0	0	8.049247	0	0	7.9927735	0
1	0.53480655	0	0	0	6.252832	0	4.999263	0	0	0	1.3764058	0	7.7377896	0	0	0	0	8.306194	0	0	0	0	0	7.0623603	0	0.62004256	0	8.8602915	0	13.009747	0	2.3921525	3.9400122	0	0	0	0	0	9.654307	1.1381035	9.223354	0	0	0.2671176	0	0	2.6136177	0
1	2.4148002	0	0	0	10.260039	0	7.435367	0	0	0	6.7371454	0.25693598	7.698372	0	0	0	0	8.679349	0	0	0	0	0	5.856783	1.9646965	0	0	8.696717	0	14.652141	0	0	7.9369903	0	0	0	0	0	9.166149	0	10.773427	0	0	3.3855317	0	0	7.9785275	0
1	2.3114552	0	0	0	16.627647	0	6.8853807	0	0	0	6.478659	1.2876362	12.97443	0	0	0	0	10.242329	0	0	0	0	0	12.466551	0	0	0	14.107237	0	21.585487	0	0	12.06977	0	0	0	0	0	12.553998	0.63058186	13.662053	0	0	8.334233	0	0	7.254231	0
1	1.5741727	0	0	0.9213118	11.11722	0	8.75836	0	0	0	3.2811933	0	6.6970077	0	0	0	0	10.054636	0	0	0	0	0	7.623397	0	0	0	10.280412	0	15.954885	0	0	9.355512	0	0	0	0	0	9.761768	1.3214499	11.301712	1.4071996	0	1.2253491	0	0	5.5891643	0
1	5.3864326	0	0	0	8.242996	0	6.692892	0	0	0	5.422671	0	7.5289392	0	0	0	0	13.246941	0	0	0	0	0	8.307655	1.667959	0	2.7711642	10.741122	0.87960404	12.092292	0	0	9.375323	0	0	0	0	0	7.946399	0	13.228997	0	0	3.8461797	0	0	9.070431	0
1	0.5571481	0	0	0	7.6287794	0	4.5530753	0	0	0	2.5380654	0	8.023199	0	0	0	0	7.3406873	0	0	0	0	0	8.428811	0	3.4338896	0	7.7473025	0	18.155193	0	0	3.3297672	0	0	0	0	0	14.129434	5.507857	10.362712	0	0	3.7163665	0	0	2.0101788	0
1	5.5789375	0	0	0	16.346039	0	10.054157	0	0	0	12.374955	0	14.64095	0	0	0	0	17.785719	0	0	0	0	0	11.205872	1.0591103	0	0	15.128912	0	26.507193	0	0	12.335555	0	0	0	0	0	17.40153	0.1786311	22.277678	0	0	9.121045	0	0	13.198007	0
1	1.4103681	0	0	0	3.863243	0	3.1906488	0	0	0	2.2964954	0	2.3310575	0	1.093083	0	0	8.135176	0	0	1.1024902	0	0	3.3493848	0	0	1.4923475	4.416625	1.5751373	5.3072267	0	0	5.649895	2.074301	0	0	0	0	2.7984645	0	7.5135546	3.1174123	0	0.9474023	0	0	3.2869585	0
1	0.6661155	0	0	0	2.661594	0	3.950323	0	1.842943	0	1.0057877	0	4.3607016	0	0	0	0	5.6031113	0	0	0	0	0	6.936938	0	5.029775	0	5.284013	0	15.461368	0	0.19633779	0.3592084	1.4833653	0	0	0	0	14.153972	6.371328	7.9901795	0	0	3.1297104	0	0	1.1491387	0
1	2.6526492	0	0	0	6.809521	0	2.9724126	0	0	0	3.404739	0	7.096923	0	0	0	0	8.3822565	0	0	0	0	0	7.848894	0	0	0	9.198212	0	13.623339	0	0	5.5373836	0	0	0	0	0	9.481749	1.6201165	10.06708	0	0	4.0809555	0	0	3.5978346	0
1	0.7854134	0	0	0	5.942609	0	4.092956	0	0	0	3.5544035	0.65208507	4.9447823	0	0	0	0	5.0617647	0	0	0	0	0	3.903118	0	0	0	5.4879785	0	9.252035	0	0	4.370272	0	0	0	0	0	6.1336207	0.8727301	5.9814734	0	0	0.7052286	0	0	3.8415225	0
1	1.2036963	0	0	0	9.369856	0.76615167	3.5916364	0	0	0	2.6057694	0	6.899654	0	0	0	0	4.559573	0	0	0	1.1606398	0	5.0394363	0	0	0	5.1170144	0	14.506455	0	0	3.455399	0	0	0	0	0	9.077037	3.4047182	8.791995	0	0	3.9138172	0	0	1.1731226	0
1	0	0	0	1.1774924	4.8781004	0	4.3993216	0	1.4952209	0	1.2849715	1.8078583	4.9463015	0	0	0	0	2.687982	0	0	0	0	0	3.8189878	0	2.487871	0	5.3537474	0	9.090407	0	2.1541238	2.1606193	0	0	0	0	0	6.8042583	1.18999	3.6183207	0	0	0	0	0	2.0572875	0
1	2.3342044	0	0	0	9.097041	0	6.553312	0	1.0219375	0	6.7593565	0	11.428184	0	0	0	0	11.426851	0	0	0	0	0	10.835145	0	5.447549	0	10.941485	0	26.10631	0	0.1333566	3.810849	0	0	0	0	0	21.437817	7.280142	15.881452	0	0	5.821934	0	0	5.846611	0
1	4.809654	0	0	0	14.687601	0	6.3602424	0	0	0	7.203907	0	11.524173	0	0	0	0	13.587668	0	0	0	0	0	12.775392	0	0	0	16.12888	0	18.616766	0	0	14.3222065	0	0	0	0	0	10.041553	0	15.368682	0	0	8.970309	0	0	9.456111	0
1	3.4041343	0	0	0	11.406717	0	5.8497047	0	0	0	5.642809	0	8.96059	0	0	0	0	12.338417	0	0	0	0	0	7.7377176	0.55288434	0	0	10.46013	1.735806	15.092565	0	0	9.598946	0	0	0	0	0	8.288449	0	14.43702	0	0	4.996942	0	0	6.5376225	0
1	2.3959465	0	0	0	10.94677	0	10.029649	0	0.16874008	0	5.9183283	0	10.004568	0	0	0	0	8.144768	0	0	0	0	0	10.190707	0	6.4954596	0	10.4820175	0	28.325901	0	0.58951694	3.898857	0	0	0	0	0	22.809704	7.368799	14.108893	0	0	6.163248	0	0	6.5205503	0
1	0.8962042	0	0	0.36351871	0.8617621	0	1.657941	0	0	0	2.3465204	0	1.8218129	0	2.45528	0	0	8.515176	0	0	1.166541	0	0	3.2970345	0	0	3.05133	4.066923	1.0063148	3.2783287	0	0	4.421645	3.6624265	0	0	0	0	2.600856	0.23137605	6.469242	2.3850431	0	0	0	0	3.0774133	0
1	6.157347	0	0	0	11.029793	0	4.7959023	0	0	0	8.526821	0	13.870331	0	0	0	0	20.393959	0	0	0	0	0	13.185457	0	0	0	15.184101	2.6095965	21.112957	0	0	10.422767	0	0	0	0	0	15.032579	1.3966519	21.802286	0	0	7.1100936	0	0	9.26014	0
1	2.027655	0	0	0	14.658004	0	6.200868	0	0	0	4.8241987	2.9495826	10.223836	0	0	0	0	8.068339	0	0	0	0	0	10.7427845	0	0	0	12.823184	0	16.623337	0	0	11.881006	0	0	0	0	0	8.571876	0	10.161963	0	0	6.470458	0	0	6.376319	0
1	2.3559597	0	0	0.35601628	5.4726515	0	4.1658306	0	0	0	0.00472676	0	4.735095	0	0	0	0	7.3734856	0	0	0.43702585	0	0	7.143235	0	0	1.1071993	5.906002	0	10.166526	0	0	4.245409	0.60350716	0	0	0	0	7.940106	3.3973641	7.517006	0	0	0.8043177	0	0	2.0914001	0
1	2.1233902	0	0	0	8.711714	0	4.5412984	0	0	0	3.130587	0	8.809376	0	0	0	0	11.048667	0	0	0	0	0	8.4162655	0	0	0	8.836017	0	17.753242	0	0	5.0995736	0	0	0	0	0	12.503028	3.332274	14.140328	0	0	4.6969137	0	0	2.8323228	0
1	0.1396166	0	0	1.162489	11.51034	0	9.692853	0	0	0	1.3786945	0	9.079356	0	0	0	0	10.516484	0	0	0	0	0	9.348437	0	0	0	11.69394	0	20.049728	0	0	7.303963	0	0	0	0	0	13.925509	3.4651196	12.339342	0	0	0	0	0	3.5721514	0
1	2.7095456	0	0	0	9.770737	0	6.018874	0	0	0	4.3516917	0	8.369243	0	0	0	0	10.753582	0	0	0	0	0	7.1196995	0.49536097	0	0	9.103551	0	15.714612	0	0	6.877698	0	0	0	0	0	9.97303	0.57104886	13.411603	0	0	4.200266	0	0	5.1445007	0
1	1.8136383	0	0	0	4.506307	0	4.786805	0	0	0	4.286913	0	4.555616	0	0	0	0	7.6893754	0	0	0	0	0	5.000068	0	0	0	6.059124	0	11.233554	0	0	4.352723	0	0	0	0	0	8.816724	1.6028593	8.614906	0	0	2.367307	0	0	5.1778584	0
1	1.9425662	0	0	0	11.205544	0	6.255512	0	0	0	5.468383	1.0483931	9.088916	0	0	0	0	9.496139	0	0	0	0	0	7.309536	1.5836875	0	0	9.628924	0	13.856817	0	0	8.797378	0	0	0	0	0	7.829394	0	11.144481	0	0	3.9401364	0	0	6.6837845	0
1	1.2175213	0	0	0.7127881	5.694645	0	6.5697722	0	0	0	3.0926259	0	6.169801	0	0	0	0	11.7540655	0	0	0	0	0	8.410467	0	0	0	9.271815	0	16.157299	0	0	5.7490306	2.4203587	0	0	0	0	13.12735	4.0147805	12.1022835	0	0	1.2766173	0	0	4.6515107	0
1	6.452355	0	0	0	12.833988	0	8.215029	0	0	0	13.369137	0	14.498747	0	0	0	0	19.337753	0	0	0	0	0	15.167055	0	0	0	18.780643	0	24.825686	0	0	14.278964	0	0	0	0	0	17.895695	0	20.99235	0	0	11.639249	0	0	15.848856	0
1	0.6411184	0	0	1.8109225	10.430654	0	6.9915943	0	0	0	2.5376735	0	7.583508	0	0	0	0	8.43954	0	0	0	0	0	8.734788	0	0	0	10.216107	0	17.920841	0	0	7.276953	0	0	0	0	0	12.276004	4.227364	10.172833	0	0	1.011894	0	0	3.395432	0
1	1.8775973	0	0	0	2.828245	0	0.17449029	0	0.34188476	0	2.558963	0	6.999042	0	0	0	0	9.008839	0	0	0	0	0	7.3251333	0	2.5264988	0	5.856692	0	14.032194	0	0	0.7740569	0	0	0	0	0	11.960787	4.5387635	11.551393	0	0	5.608422	0	1.1462791	0.71586496	0
1	0.7854134	0	0	0	5.942609	0	4.092956	0	0	0	3.5544035	0.65208507	4.9447823	0	0	0	0	5.0617647	0	0	0	0	0	3.903118	0	0	0	5.4879785	0	9.252035	0	0	4.370272	0	0	0	0	0	6.1336207	0.8727301	5.9814734	0	0	0.7052286	0	0	3.8415225	0
1	0.8616042	0	0	0	5.708803	0	5.4269485	0	0	0	0.007787414	0	3.2778425	0	0	0	0	4.625922	0	0	0	0	0	5.3842964	0	0.5631742	0	4.6678863	0	14.029291	0	0	2.5931308	1.3254763	0	0	0	0	9.6472845	3.7030854	7.6032877	0	0	2.565386	0	0	0	0
1	2.4844513	0	0	1.8761027	5.244444	0	3.8260882	0	0	0	4.5906153	0	6.846596	0	0	0	0	9.779496	0	0	0	0	0	8.471476	0	0	0	10.303441	0	13.909949	0	0	5.963022	0	0	0	0	0	10.970784	2.0052347	10.02182	0	0	2.7112918	0	0	5.463979	0
1	1.5826703	0	0	0	5.5284505	0	4.6222887	0	0	0	2.1149812	0	4.6151915	0	0	0	0	3.1848595	0	0	0	0	0	5.170552	0	3.492274	0	4.3864465	0	14.890888	0	0	1.1885507	0	0	0	0	0	11.841536	4.140298	7.272552	0	0	4.764609	0	0	2.143355	0
1	0.8510584	0	0	0.5162235	7.184267	0	7.268583	0	0	0	5.3624377	0	10.179693	0	0	0	0	14.456853	0	0	0	0	0	9.540978	0	0.6437113	0	12.844601	0	18.126396	0	1.6999797	6.9125986	0	0	0	0	0	14.271623	2.1306512	13.99132	0	0	0	0	0	6.544017	0
1	2.2313657	0	0	2.082918	6.372839	0	4.465768	0	0	0	3.9266584	0	6.1333566	0	0	0	0	10.987652	0	0	0	0	0	8.308295	0	0	0.4612417	10.367173	0	12.309938	0	0	8.04644	0	0	0	0	0	8.60265	1.0503572	10.424292	0	0	2.0837684	0	0	5.4053345	0
1	2.2748106	0	0	0	9.884683	0	5.921463	0	0	0	5.590974	0	10.529168	0	0	0	0	11.5248	0	0	0	0	0	10.960551	0	0.8208743	0	12.6550255	0	19.99075	0	0	7.6944904	0	0	0	0	0	14.683858	2.8159144	13.423424	0	0	4.5885644	0	0	6.3060994	0
1	0	0	0	0	7.8154745	0	4.8361354	0	1.946153	0	3.7420027	0	8.418143	0	0	0	0	5.6042438	0	0	0	0	0	7.990698	0	5.606894	0	7.8499675	0	17.341618	0	0	3.552487	0	0	0	0	0	13.750385	5.4334803	7.783615	0	0	1.9297471	0	0	3.0720901	0
1	1.5310829	0	0	0	9.240119	0	3.2828422	0	0	0	3.858806	0.9326847	8.195456	0	0	0	0	8.090696	0	0	0	0	0	8.076884	0	0	0	9.824769	0	12.132194	0	0	7.924595	0	0	0	0	0	6.9339895	0.11796772	8.925412	0	0	3.4408786	0	0	4.1852202	0
1	0	0	0	2.4125857	5.7754126	0	6.371666	0	1.0534363	0	1.1244917	0.34307948	5.7780914	0	0	0	0	4.893813	0	0	0	0	0	5.9426956	0	2.9757252	0	7.4301133	0	13.143142	0	1.9460361	3.0560744	0	0	0	0	0	10.454498	2.6743069	5.884889	0	0	0	0	0	2.6733096	0
1	1.5509409	0	0	0	5.302887	0	2.611932	0	0.9465304	0	7.1406345	0	7.9966016	0	0	0	0	7.875802	0	0	0	0	0	5.2382727	0	1.9466177	0	6.8711762	0	12.350381	0	0.6244299	3.613556	0	0	0	0	0	9.771515	2.011694	9.06906	0	0	2.1290479	0	0.84116644	5.8008623	0
1	1.5306114	0	0	0	8.241301	0	6.247374	0	1.0458766	0	4.8144603	0	10.798089	0	0	0	0	10.904109	0	0	0	0	0	10.196136	0	4.005586	0	11.37828	0	21.911924	0	1.6047063	4.2452364	0	0	0	0	0	17.65617	4.9070663	13.646032	0	0	3.0890715	0	0	4.8850284	0
1	3.3162978	0	0	0	12.091501	0	8.030102	0	0	0	10.330447	0	10.499199	0	0	0	0	11.521383	0	0	0	0	0	8.946585	0	0	0	11.096444	0	20.858742	0	0	9.45466	0	0	0	0	0	14.62218	1.6958506	14.533983	0	0	6.879309	0	0	10.845362	0
1	4.929542	0	0	0	12.430914	0	8.006244	0	0	0	7.47486	0	11.173512	0	0	0	0	14.430442	0	0	0	0	0	8.795909	2.7567832	0	0	12.098247	0.91788375	18.040995	0	0	9.810899	0	0	0	0	0	11.274124	0	16.930563	0	0	5.32227	0	0	9.503334	0
1	0.343436	0	0	1.056324	2.040055	0	3.4723167	0	0	0	0	0	0.7310505	0	0	0	0	5.9500346	0	0	1.208075	0	0	4.841747	0	0	1.2928959	3.4498494	0	8.212199	0	0	2.475277	6.3974094	0	0	0	0	6.6886353	3.5869777	6.4076414	1.2250718	0	1.3118025	0	0	0	0
1	0.9178197	0	0	0	10.499167	0	7.611374	0	1.6358141	0	3.056956	0	10.575629	0	0	0	0	8.583836	0	0	0	0	0	10.979775	0	5.7273903	0	10.862028	0	26.276855	0	0	3.513858	0	0	0	0	0	20.825962	8.091863	13.350459	0	0	3.8186357	0	0	2.8114676	0
1	0	0	0	4.0207925	3.7007017	0	5.7518473	0	0	0	0	0	3.5780432	0	0	0	0	7.5267177	0	0	0	0	0	6.5376525	0	0.15185207	0.7574818	6.939664	0	11.195529	0	0	3.6976128	4.762916	0	0	0	0	9.357155	3.758919	6.84414	0	0	0	0	0	0.95391876	0
1	0	0	0	0	5.3220086	0	2.5349276	0	0	0	1.2265738	0	5.449195	0	0	0	0	8.498075	0	0	0	0.22626026	0	5.423673	0	0	0	6.1954255	0	8.995063	0	0	4.622287	0.32476908	0	0	0	0	5.9138145	2.4046676	8.213389	0	0	0	0	0	0.92507035	0
1	2.9373834	0	0	0	12.280969	0	6.453105	0	0.21757434	0	6.2917624	0	12.268292	0	0	0	0	11.4425	0	0	0	0	0	12.625887	0	3.2533278	0	13.274098	0	28.200008	0	0	6.328751	0	0	0	0	0	21.1755	7.4583306	16.408941	0	0	6.4976664	0	0	4.9673963	0
1	0.5686804	0	0	2.802702	8.132415	0	6.047939	0	0	0	3.0012329	0	8.883805	0	0	0	0	10.735113	0	0	0	0	0	9.679233	0	0.38139412	0	11.863545	0	17.333258	0	0	6.5494404	0	0	0	0	0	13.096853	3.683601	11.006278	0	0	0	0	0	3.988506	0
1	3.2193158	0	0	0	13.668537	0	9.102803	0	0	0	9.517768	0	13.030419	0	0	0	0	14.580084	0	0	0	0	0	13.221053	0	0.7361874	0	15.447725	0	25.018866	0	0	11.472205	0	0	0	0	0	17.984222	2.1668441	17.054052	0	0	7.5616417	0	0	11.113276	0
1	1.7653146	0	0	0	4.355677	0	0.02031962	0	0	0	6.506718	0	7.8262877	0	0	0	0	9.643958	0	0	0	0	0	6.0485935	0	1.5893097	0	6.0634093	0.5263099	13.41855	0	0	2.919511	0	0	0	0	0	10.465699	3.8438818	11.437997	0	0	4.685107	0	2.019141	3.1896372	0
1	3.6865015	0	0	0	7.2296166	0	6.513142	0	0	0	7.731463	0	8.973158	0	0	0	0	15.245886	0	0	0	0	0	8.458775	0	0	0.055145472	11.271792	0	16.141626	0	0.527357	8.117379	0	0	0	0	0	12.097595	0	15.881219	0	0	4.319588	0	0	9.349378	0
1	1.7911109	0	0	0.01566673	2.2870517	0	4.7752743	0	0	0	1.6432036	0	3.3196387	0	0	0	0	11.248652	0	0	0.003187388	0	0	7.3044734	0	0	2.078039	6.8403864	0	12.456433	0	0	4.296771	6.357054	0	0	0	0	10.955154	3.5455189	11.246823	0	0	2.7826972	0	0	3.439571	0
1	3.1421874	0	0	0	8.4724	0	7.6836376	0	0	0	6.243018	0	9.947135	0	0	0	0	12.391866	0	0	0	0	0	9.793135	0	1.7615713	0	11.294152	0	22.04111	0	1.7334553	5.5583906	0	0	0	0	0	17.502697	3.306438	15.572469	0	0	5.4125795	0	0	7.4071245	0
1	3.3364573	0	0	0	15.334936	0	5.3603406	0	0	0	7.453904	0.73450077	11.845436	0	0	0	0	9.279319	0	0	0	0	0	11.0188675	0	0	0	12.692188	0	18.975935	0	0	11.588527	0	0	0	0	0	10.438234	0	12.853101	0	0	9.665337	0	0	7.7961144	0
1	2.9244366	0	0.25655028	0	9.858037	1.5101409	4.0837917	0	0	0	3.6695652	0	8.267816	0	0	0	0	6.792728	0	0	0	0	0	6.543624	0	0	0	6.8933315	0	16.958849	0	0	4.071065	0	0	0	0	0	11.016597	2.293064	11.913078	0	0	6.889546	0	0	2.8333538	0
1	3.1290684	0	0	0	9.678547	0	5.698836	0	0	0	5.576326	0	11.69154	0	0	0	0	15.571018	0	0	0	0	0	10.714082	0	0	0	12.2954445	0	21.136957	0	0	6.8802567	0	0	0	0	0	15.491943	2.7043579	18.25321	0	0	5.386603	0	0	5.7723036	0
1	4.0140905	0	0	1.0854803	14.074411	0	4.854134	0	0	0	6.645296	2.359123	10.705744	0	0	0	0	9.38311	0	0	0	0	0	13.339883	0	0	0	16.093328	0	17.02902	0	0	14.094213	0	0	0	0	0	9.09681	0	10.646331	0	0	9.141805	0	0	8.721821	0
1	0.72063655	0	0	0	12.226275	0	8.86983	0	0	0	3.88992	0	9.660982	0	0	0	0	5.9673734	0	0	0	0	0	8.18705	0	3.8230355	0	9.555407	0	23.00002	0	0	4.698213	0	0	0	0	0	16.729101	5.406574	10.677116	0	0	2.3829231	0	0	4.1311603	0
1	2.6713865	0	0	0	12.150001	0	7.9038057	0	0	0	6.445679	0	11.166577	0	0	0	0	10.3689	0	0	0	0	0	11.110299	0	3.0340016	0	11.714252	0	25.586824	0	0	6.66569	0	0	0	0	0	19.117682	5.2633944	15.136231	0	0	7.1159663	0	0	6.607326	0
1	0.92364687	0	0	0	5.8971915	0	5.7075377	0	1.2161613	0	3.05408	0	8.141776	0	0	0	0	8.999185	0	0	0	0	0	8.834922	0	4.291102	0	9.070895	0	18.99936	0	1.4150139	2.8178988	0	0	0	0	0	16.075325	5.316843	11.236757	0	0	2.40088	0	0	3.474059	0
1	2.0764053	0	0	2.1108239	9.057678	0	9.270108	0	0	0	7.168375	0	9.653263	0	0	0	0	14.483835	0	0	0	0	0	11.098042	0	0.5932222	0	13.756617	0	22.668663	0	0	8.5853615	0	0	0	0	0	18.198935	4.703045	15.091915	0	0	1.5192081	0	0	8.945647	0
1	1.0996233	0	0	0	3.4165843	0	2.899878	0	0	0	1.9297795	0	2.0670102	0	1.3073195	0	0	7.3232126	0	0	1.0915016	0	0	2.9991205	0	0	1.5213779	4.032951	1.3109422	4.5177016	0	0	5.1612906	2.005795	0	0	0	0	2.3108277	0	6.5459547	2.9531257	0	0.42899176	0	0	2.867795	0
1	1.9099694	0	0	0	5.583583	0	2.4283113	0	0	0	5.0822806	0	8.568341	0	0	0	0	9.778251	0	0	0	0	0	7.4447594	0	4.2825475	0	7.3757334	0	19.532898	0	0	1.9321057	0	0	0	0	0	15.09837	4.873492	13.726644	0	0	6.715831	0	0	1.8605914	0
1	3.143382	0	0	0	15.135267	0	5.707744	0	0	0	3.7154775	2.444896	9.526737	0	0	0	0	8.446864	0	0	0	0.72156847	0	10.0779295	0	0	0	13.3002	0	15.241316	0	0	12.521114	0	0	0	0	0	6.3282695	0	10.681807	0	0	5.8958936	0	0	5.414579	0
2	1.196838	1.6451126	0	3.8682325	3.0323732	0	0	0	0	1.6875068	0	1.5944711	1.2418029	0.15906885	0	0	3.5089982	0	3.786766	0	0	3.2556705	2.1164484	2.8785932	0	0	0.09626913	3.782467	1.0436863	1.1775517	0	0	3.129061	0	0	0	0	0	0	0	0	0	0	1.2711151	1.0120219	0	0	0
2	3.0234613	2.7578416	0	6.472458	4.9143715	0	0	0	0	2.3631563	0	1.751101	2.0288653	0	0	0	5.836076	0	5.7701263	0	0	5.337679	2.8407245	5.320396	0	0	0.9643905	5.709322	2.6530209	1.1246992	0	0	5.1517897	0	0	0	0	0	0	0	0	0	0	1.9410092	1.3306187	0	0	0
2	0	0	0	3.3394246	7.8441753	0	0.40534785	0	0	1.2170107	0	4.714862	3.6122365	0	0	0	6.0633163	0	4.3112793	0	0	5.3909965	2.6174242	4.46474	0	0	0	5.418588	0.2070316	4.1598787	0	0	5.676704	0	0	0	0	0	0	0	0.4486525	0	0	0.2700805	3.643068	0	0	0
2	0	0	0	6.1293254	7.1020565	0	0.82235605	0	0	0.09887624	0	2.9949758	2.542028	0	0	0	6.114277	0.39505786	3.950637	0	0	6.545077	1.7381961	4.804294	0	0	0	5.8766494	0	5.0808372	0	0	5.210258	0	0	0	0	0	0.5105747	1.1788337	0.80392754	0.2958055	0	0	1.7469915	0	0	0
2	3.6277356	0	0	6.376607	7.1618624	0	0.37836203	0	0	0	0	0	3.3833191	0	0	0	6.6323137	0	2.2469378	0	0	7.4223604	0.071540676	6.1541557	0	0	0.27232936	6.8610797	0	4.3552036	0	0	3.7721992	0	0	0	0	0	0.03741876	3.4027848	0.3955969	0	0	0	0	0	0	0
2	0.8647873	1.8135407	0	4.370053	6.938939	0	0	0	0	2.3372426	0	4.2025027	3.3192356	0.041220132	0	0	6.5162168	0	5.8137174	0	0	5.420234	3.693252	4.903434	0	0	0	6.1022468	1.1668802	2.9711199	0	0	5.674721	0	0	0	0	0	0	0	0	0	0	1.972628	3.1620042	0	0	0
2	3.0819058	2.8621562	0	6.166965	2.780065	0	0	0	0	2.428671	0	0.5330693	1.1960232	0	0	0	4.3606157	0	4.6757584	0	0	3.6505733	2.4652967	4.872946	0	0	1.9915695	5.337102	2.0182092	0.4516994	0	0	4.151975	0	0	0	0	0	0	0	0	0	0	2.7518637	0	0.055013496	0	0
2	2.022189	0	0	3.67173	9.022899	0	0.44540676	0	0	0.71963966	0	2.6984706	4.182793	0	0	0	8.550776	0	4.291902	0	0	8.734339	2.0893307	4.379297	0	0	0	5.6916213	0	4.4510155	0	0	3.468815	0	0	0	0	0	0	2.9639294	0	0	0	0	4.0978937	0	0	0
2	2.5663278	0.8724525	0	5.1056933	7.2262855	0	0	0	0	0.6841092	0	1.5217634	3.0219872	0	0	0	7.917487	0	4.80205	0	0	8.102736	2.0898929	4.672916	0	0	0	5.076236	0	3.3561158	0	0	3.3514574	0	0	0	0	0	0	2.8280797	0	0	0	0	2.749727	0	0	0
2	0.58594936	0.4137575	0	3.9322026	4.865915	0	0	0	0	0.6415659	0	1.9505457	1.8841606	0	0	0	4.839127	0	3.523438	0	0	4.9734745	1.7467501	3.1545918	0	0	0	3.924908	0	2.9034567	0	0	3.122159	0	0	0	0	0	0	0.77755463	0	0	0	0	1.755933	0	0	0
2	0	0	0	4.9293594	7.072901	0	0.61910695	0	0	0.5281733	0	3.6357596	2.630874	0	0	0	5.842221	0	4.404309	0	0	6.294616	2.0702028	3.8425603	0	0	0	5.0546193	0.25096852	4.27211	0.10471822	0	4.9059634	0	0	0	0	0	0	0.74656105	0.48478645	0.1397924	0	0	2.9407325	0	0	0
2	0.048448853	0.059747003	0	2.955881	9.054476	0	0	0	0	2.5136347	0	5.878218	4.9668865	0	0	0	6.752583	0.4209747	4.564204	0	0	4.5384398	3.491876	6.473324	0	0	0	7.4211416	0.24128143	4.210613	0	0	7.6708107	0	0	0	0	0	0	0	0.59815615	0.015894398	0	2.5809166	3.6860626	0	0	0
2	3.854916	1.7586607	0	6.805451	14.175681	0.36223322	0	0	0	2.438321	0	5.425721	6.241528	0	0	0	13.471221	0	9.476844	0	0	14.428142	4.6404467	5.7970405	0	0	0	9.120221	0	5.319432	0	0	6.133145	0	0	0	0	0	0	2.8497596	0	0	0	0	8.073238	0	0	0
2	0	0	0	3.9550018	12.348722	0	0.6130203	0	0	0.6405256	0	6.6418886	6.139641	0	0	0	10.530397	0	5.509975	0	0	7.962194	4.2041235	8.191392	0	0	0	8.200983	0	8.070563	0	0	7.945739	0	0	0	0	0	0.899904	1.1900908	0.51037484	0	0	1.6860864	4.4367094	0	0	0
2	0	0.4320349	0	2.8350296	6.5486765	0.01031661	0.3325627	0	0	0.86684775	0	4.1689243	2.5411432	0	0	0	5.251916	0	4.7085795	0	0	5.667584	2.398192	2.2208138	0	0	0	3.3521578	0.98682785	3.0865827	1.1613369	0	3.8915544	0	0	0	0	0	0	0.42445314	0	0	0	0	4.3747144	0	0	0
2	1.5874058	2.0167341	0	6.2950263	6.105939	0	0	0	0	2.2545223	0	3.2145672	2.4548178	0	0	0	6.0384126	0	6.0044537	0	0	5.922229	3.208552	4.708557	0	0	0	6.386476	1.6941401	2.5539463	0	0	5.5781875	0	0	0	0	0	0	0	0	0	0	1.2407196	2.2724385	0	0	0
